transaction_id,txn_datetime,card_id,merchant_id,card_type,card_country,merchant_country,merchant_name,transaction_type,channel,amount,currency,status,is_cross_border,is_contactless,is_tokenized,switch_msg_count,is_fraud,fraud_amt,source_system,_ingested_at,Unnamed: 0
TXN0010015,2025-12-07T12:26:58Z,CARD00149,MERC00124,Debit,IN,JP,Brookfield Shop,Purchase,POS,81.55,INR,Approved,True,Y,1,3,False,0.0,ECOM-API,2025-12-07 13:51:58,10014
TXN0009080,12/04/2025 04:03,CARD00660,MERC00236,Debit,IN,IN,Harborview Arcade,Purchase,POS,130.31,INR, Approved ,N,1,N,3,False,0.0,ECOM-API,2025-12-04 07:26:02,9079
TXN0002460,2024-07-02 02:47:38,CARD00483,MERC00004,Debit,SG,SG,Brookfield Arcade,Purchase,POS,579.67,SGD,Approved,N,Y,N,3,False,0.0,ECOM-API,2024-07-02 03:47:38,2459
TXN0014064,2025-02-08T06:07:25Z,CARD00546,MERC00343,Credit,DE,DE,Bluepeak Drug Store,Balance Transfer,POS,1785.05,EUR,Approved,False,N,N,3,N,0.0,ECOM-API,2025-02-08 06:41:25,14063
TXN0005418,2025-03-01 10:21:20,CARD00529,MERC00280,Debit,BR,BR,Skyline Entertainment,Purchase,POS,173.81,BRL,Approved,N,True,Y,3,N,0.0,ECOM-API,2025-03-01 12:15:20,5417
TXN0006090,2025-12-19 03:01:59,CARD00562,MERC00059,Credit,US,US,Silverline Shop,Purchase,POS,64.66,USD,Approved,N,1,True,3,0,0.0,POS-GW-3,2025-12-19 05:36:59,6089
TXN0009215,03/20/2025 13:06,CARD00097,MERC00008,Credit,US,US,Greenway Drug Store,Purchase,POS,52.37,USD,Approved,0,True,N,3,False,0.0,ECOM-API,2025-03-20 13:41:27,9214
TXN0009148,11/05/2025 21:32,CARD00385,MERC00046,Credit,IN,IN,Metro Gas & Go,Purchase,POS,22.83,INR,Approved,N,Y,Y,3,N,0.0,POS-GW-3,2025-11-05 23:11:17,9147
TXN0005810,2024-10-15 23:27:10,CARD00036,MERC00191,Credit,GB,GB,Bluepeak Health Mart,Purchase,E-commerce,34.15,GBP,Approved,N,N,N,3,False,0.0,ECOM-API,2024-10-16 00:29:10,5809
TXN0001835,2024-09-05 19:59:33,CARD00729,MERC00234,Debit,GB,GB,Riverside Airways,Purchase,E-commerce,35.13,GBP,Approved,N,False,Y,3,N,0.0,ATM-NET,2024-09-05 22:16:33,1834
TXN0007558,2025-02-20 19:48:50,CARD00554,MERC00109,Debit,JP,JP,Union Retail Co.,Purchase,E-commerce,45.75,JPY,Approved,N,False,1,3,N,0.0,POS-GW-3,2025-02-20 22:00:50,7557
  TXN0005925,2024-10-02T01:06:45Z,CARD00336,MERC00398,Credit,US,US,Greenway ATM,ATM Withdrawal,ATM,$200.00,USD,Approved,N,0,N,3,False,0.0,POS-GW-3,2024-10-02 04:05:45,5924
TXN0003441,2025-06-22T14:14:49Z,CARD00031,MERC00188,Credit,US,US,Meadow Fresh Foods,Purchase,POS,$27.63,USD,Approved,0,0,0,3,N,0.0,ATM-NET,2025-06-22 14:54:49,3440
TXN0014800,2025-10-01T11:14:19Z,CARD00243,MERC00269,Credit,DE,DE,Skyline Air,Balance Transfer,POS  ,348.9,EUR,Approved,False,True,N,3,0,0.0,ECOM-API,2025-10-01 11:19:19,14799
TXN0005435,1748538478,CARD00575,MERC00144,Credit,AE,US,Skyline Games,Purchase,POS,36.29,AED,Approved,1,0,0,3,N,0.0,POS-GW-3,2025-05-29 17:23:58,5434
TXN0002513,2025-08-23T20:06:43Z,CARD00644,MERC00077,Credit,GB,JP,Cedar Diner,Cash Advance,E-commerce,258.13,GBP,Approved,Y,0,1,3,N,0.0,POS-GW-3,2025-08-23 21:09:43,2512
TXN0007034,2025-07-30 22:02:48,CARD00217,MERC00190,Credit,CA,SG,Highland Health Mart,Purchase,POS,95.36,CAD,Approved,1,True,0,3,False,0.0,ECOM-API,2025-07-30 23:21:48,7033
TXN0009398,2025-05-02 23:24:10,CARD00112,MERC00089,Credit,AE,AE,Meadow Gas & Go,Purchase,E-commerce,88.87,AED,Declined,False,0,1,1,N,0.0,POS-GW-3,2025-05-03 03:11:10,9397
TXN0009693,2025-11-13T14:01:41Z,CARD00607,MERC00148,Debit,US,US,Silverline Department Store,Purchase,POS,$21.80,USD,Approved,False,False,0,3,N,0.0,ATM-NET,2025-11-13 15:49:41,9692
TXN0004297,2024-10-15T12:14:50Z,CARD00487,MERC00043,Credit,IN,IN,Crescent Digital,Purchase,POS,172.73,INR,Approved,False,N,1,3,N,0.0,ECOM-API,2024-10-15 15:25:50,4296
TXN0014576,2025-03-11 03:45:36,CARD00759,MERC00129,Debit,IN,IN,Silverline Drug Store,Purchase,E-commerce,427.62,INR,Approved,0,False,N,3,N,0.0,ECOM-API,2025-03-11 04:43:36,14575
TXN0013584,2024-12-18T00:07:57Z,CARD00338,MERC00100,Credit,IN,IN,Harborview Shop,Purchase,E-commerce,45.78,INR,Approved,0,N,1,3,N,0.0,ECOM-API,2024-12-18 01:59:57,13583
TXN0001545,2025-07-04T18:21:58Z,CARD00697,MERC00128,Debit,GB,GB,Metro Gas & Go,Cash Advance,POS,139.71,GBP,Approved,N,N,True,3,0,0.0,POS-GW-3,2025-07-04 20:55:58,1544
TXN0009686,2025-11-25T01:10:10Z,CARD00249,MERC00317,Debit,DE,US,Summit Air,Purchase,POS,212.14,EUR,Approved,Y,N,Y,3,N,0.0,POS-GW-3,2025-11-25 01:55:10,9685
TXN0007207,2024-10-23T19:57:11Z,CARD00708,MERC00228,Credit,GB,GB,Greenway Grocers,Purchase  ,POS,63.93,GBP,Approved,N,Y,True,3,False,0.0,ECOM-API,2024-10-23 22:09:11,7206
TXN0002089,2025-05-21T19:11:01Z,CARD00660,MERC00197,Debit,IN,IN,Greenway Digital,Purchase,E-commerce,28.12,INR,Approved,0,N,True,3,N,0.0,ATM-NET,2025-05-21 21:22:01,2088
TXN0015190,2024-12-24T21:39:12Z,CARD00370,MERC00396,Credit,FR,FR,Lakeside ATM,ATM Withdrawal,ATM,300.0,EUR,Approved,N,N,N,3,False,0.0,ATM-NET,2024-12-25 00:23:12,15189
TXN0012258,1765692158,CARD00314,MERC00189,Credit,GB,GB,Skyline Diner,Purchase,POS,$131.22,GBP,Approved,0,0,Y,3,N,0.0,ECOM-API,2025-12-14 07:34:38,12257
TXN0012848,2024-10-08T01:33:36Z,CARD00303,MERC00380,Debit,JP,JP,Union ATM,ATM Withdrawal,ATM,$100.00,JPY,Approved,False,False,N,3,N,0.0,ECOM-API,2024-10-08 05:03:36,12847
TXN0005345,2025-05-19T06:01:54Z,CARD00445,MERC00121,Debit,FR,FR,Lakeside Fresh Foods,Purchase,POS,245.88,EUR,Approved,N,0,1,3,N,0.0,POS-GW-3,2025-05-19 07:47:54,5344
TXN0014558,2025-11-20 17:20:19,CARD00442,MERC00100,Debit,IN,IN,Harborview Shop,Purchase,E-commerce,55.32,INR,Approved,N,0,True,3,N,0.0,ATM-NET,2025-11-20 19:20:19,14557
TXN0012239,2025-09-24 07:20:05,CARD00587,MERC00287,Debit,AU,AU,Harborview General Store  ,Purchase,POS ,99.84,AUD,Approved,0,False,0,3,False,0.0,POS-GW-3,2025-09-24 08:56:05,12238
TXN0000925,2025-04-21T23:13:20Z,CARD00365,MERC00126,Credit,IN,IN,Lakeside Fresh Foods,Purchase,POS,8.59,INR,Approved,0,1,0,3,N,0.0,POS-GW-3,2025-04-22 00:52:20,924
TXN0000602,2025-12-28T21:51:19Z,CARD00554,MERC00077,Debit,JP,JP,Cedar Diner,Purchase,E-commerce,71.09,JPY,Approved,False,False,N,3,0,0.0,ATM-NET,2025-12-29 00:29:19,601
TXN0003418,2024-08-29 02:38:46,CARD00371,MERC00020,Debit,US,US,Brookfield Pharmacy,Purchase,POS,40.32,USD,Approved,0,N,Y,3,N,0.0,ATM-NET,2024-08-29 05:52:46,3417
TXN0011910,2025-07-10T15:07:26Z,CARD00234,MERC00030,Credit,US,US,Bluepeak Inn,Purchase,POS,178.95,USD,Approved,N,0,Y,3,False,0.0,POS-GW-3,2025-07-10 15:29:26,11909
TXN0015592,2025-09-04T21:32:25Z,CARD00042,MERC00247,Debit,US,US,Bluepeak Inn,Purchase,POS,97.0,USD,Approved,False,True,True,3,N,0.0,ECOM-API,2025-09-04 23:47:25,15591
TXN0003828,2024-08-19T11:01:18Z,CARD00305,MERC00391,Prepaid,US,US,Harborview ATM,ATM Withdrawal,ATM,150.0,USD,Approved,N,N,N,3,0,0.0,ATM-NET,2024-08-19 14:15:18,3827
TXN0010892,2025-05-02T20:56:53Z,CARD00727,MERC00306,Credit,JP,JP,Union Fresh Foods,Purchase,E-commerce,$52.79,JPY,Approved,False,False,1,3,0,0.0,ATM-NET,2025-05-03 00:52:53,10891
TXN0004410,2025-02-04T19:07:15Z,CARD00316,MERC00126,Debit,IN,IN,Lakeside Fresh Foods,Balance Transfer,POS,1077.16,INR,Approved,0,Y,False,3,N,0.0,ECOM-API,2025-02-04 21:48:15,4409
TXN0000521,2024-08-11 09:38:48,CARD00260,MERC00392,Debit,US,US,Cedar ATM,ATM Withdrawal,ATM,150.0,USD,Approved,0,N,N,3,0,0.0,ECOM-API,2024-08-11 10:16:48,520
TXN0013992,2025-01-31T10:06:52Z,CARD00268,MERC00248,Credit,SG,SG,Greenway Entertainment,Purchase,POS,16.43,SGD,Approved,False,N,N,3,N,0.0,ECOM-API,2025-01-31 10:38:52,13991
TXN0002209,2024-10-16T01:04:16Z,CARD00545,MERC00145,Debit,IN,IN,Lakeside Service Station,Purchase,E-commerce,$68.58,INR,Approved,0,False,True,3,False,0.0,POS-GW-3,2024-10-16 03:36:16,2208
TXN0010784,2025-10-09T23:21:38Z,CARD00274,MERC00325,Credit,CA,CA,Lakeside Inn,Purchase,E-commerce,84.62,CAD,Approved,N,N,Y,3,0,0.0,POS-GW-3,2025-10-10 00:19:38,10783
TXN0006393,2025-09-16T22:34:11Z,CARD00737,MERC00077,Credit,IN,JP,Cedar Diner,Cash Advance,E-commerce,143.39,INR,Approved,Y,False,False,3,False,0.0,ECOM-API,2025-09-17 01:46:11,6392
TXN0003170,1759584338,CARD00645,MERC00076,Debit,IN,IN,Crescent Fuel Stop,Purchase,POS,525.97,INR,Approved,N,True,N,3,N,0.0,POS-GW-3,2025-10-04 14:53:38,3169
TXN0014985,2024-08-30 00:01:02,CARD00437,MERC00017,Debit,DE,DE,Northgate Games,Purchase,POS,48.94,EUR,Approved,N,1,N,3,False,0.0,POS-GW-3,2024-08-30 02:38:02,14984
TXN0009895,2025-01-10T14:10:39Z,CARD00212,MERC00334,Prepaid,AU,AU,Greenway Market,Purchase,POS,18.82,AUD,Approved,N,True,1,3,0,0.0,POS-GW-3,2025-01-10 17:57:39,9894
TXN0003173,2025-07-22T12:05:28Z,CARD00778,MERC00220,Debit,IN,IN,Metro Drug Store,Balance Transfer,E-commerce,642.88,INR,Approved,N,N,Y,3,False,0.0,ECOM-API,2025-07-22 13:16:28,3172
TXN0003797,2025-02-16 01:00:26,CARD00100,MERC00127,Credit,GB,GB,Union Health Mart,Purchase,POS,54.7,GBP,Approved,0,Y,1,3,N,0.0,POS-GW-3,2025-02-16 01:46:26,3796
TXN0005762,12/24/2024 08:21,CARD00077,MERC00047,Debit,CA,CA,Cedar Games,Cash Advance,E-commerce,433.0,CAD,Approved,0,N,Y,3,N,0.0,ECOM-API,2024-12-24 08:46:38,5761
TXN0011146,2024-07-07T11:30:52Z,CARD00562,MERC00087,Credit,US,US,Union Airways,Purchase,POS,21.82,USD,Approved  ,N,True,N,3,False,0.0,ATM-NET,2024-07-07 14:01:52,11145
TXN0009907,2025-06-07T22:22:13Z,CARD00510,MERC00114,Debit,IN,MX,Silverline Drug Store,Purchase,POS,211.64,INR,Approved,Y,False,True,3,0,0.0,ECOM-API,2025-06-08 00:50:13,9906
TXN0013995,2024-11-01T17:48:56Z,CARD00250,MERC00233,Credit,MX,MX,Bluepeak Digital,Balance Transfer,POS,853.35,MXN,Approved,N,Y,N,3,N,0.0,POS-GW-3,2024-11-01 18:13:56,13994
TXN0002751,2025-03-18 16:55:05,CARD00726,MERC00249,Credit,FR,FR,Highland Inn,Purchase,E-commerce,197.1,EUR,Approved,N,0,N,3,0,0.0,ECOM-API,2025-03-18 17:19:05,2750
TXN0003432,2025-12-12T05:52:54Z,CARD00390,MERC00022,Debit,GB,GB,Riverside Gas & Go,Purchase,POS,38.78,GBP,Approved,0,N,N,3,0,0.0,POS-GW-3,2025-12-12 06:38:54,3431
TXN0013949,2024-09-30 09:01:55,CARD00208,MERC00061,Debit,BR,BR,Greenway Digital,Purchase,E-commerce,18.98,BRL,Approved,False,0,Y,3,N,0.0,ECOM-API,2024-09-30 09:49:55,13948
TXN0014418,2025-12-25T15:42:34Z,CARD00321,MERC00163,Debit,IN,CA,Highland Entertainment,Purchase,E-commerce,115.43,INR,Approved,Y,N,True,3,0,0.0,POS-GW-3,2025-12-25 19:21:34,14417
TXN0000890,2025-11-18T03:57:56Z,CARD00610,MERC00087,Debit,US,US,Union Airways,Purchase,POS,272.91,USD,Declined,N,0,Y,1,N,0.0,ATM-NET,2025-11-18 06:11:56,889
TXN0001037,2025-10-18T01:43:22Z,CARD00033,MERC00015,Credit,US,US,Coastal Airways,Purchase,POS,60.16,USD,Approved,0,1,0,3,False,0.0,ECOM-API,2025-10-18 05:16:22,1036
TXN0007794,2024-07-18T09:42:13Z,CARD00122,MERC00270,Credit,IN,US,Highland Digital,Purchase,POS,32.41,INR,Approved,Y,True,N,3,False,0.0,ATM-NET,2024-07-18 10:19:13,7793
TXN0012112,2025-02-06T02:24:11Z,CARD00238,MERC00230,Debit,AU,AU,Lakeside Tech Store,Purchase,E-commerce,9.32,AUD,Approved,N,N,Y,3,N,0.0,POS-GW-3,2025-02-06 03:32:11,12111
TXN0001296,1757852267,CARD00524,MERC00289,Credit,BR,BR,Metro Health Mart,Purchase,POS,71.41,BRL,Approved,False,0,N,3,0,0.0,ECOM-API,2025-09-14 13:43:47,1295
TXN0012611,2024-11-06T07:42:18Z,CARD00005,MERC00062,Credit,DE,DE,Ironwood Shop,Purchase,E-commerce,67.84,EUR,Approved,N,N,N,3,N,0.0,ECOM-API,2024-11-06 09:11:18,12610
TXN0010421,2025-06-06 03:09:19,CARD00321,MERC00036,Debit,IN,IN,Harborview Games,Cash Advance,POS,330.17,INR,Approved,0,Y,N,3,N,0.0,POS-GW-3,2025-06-06 03:46:19,10420
TXN0012652,2025-11-27 21:12:04,CARD00383,MERC00042,Debit,US,US,Silverline Grocers,Cash Advance,E-commerce,$543.33,USD,Approved,N,False,1,3,False,0.0,ECOM-API,2025-11-28 00:24:04,12651
TXN0006663,2025-02-11T15:34:40Z,CARD00620,MERC00035,Prepaid,BR,BR,Highland Pharmacy,Balance Transfer,POS,1060.41,BRL,Approved,0,True,False,3,N,0.0,POS-GW-3,2025-02-11 16:02:40,6662
TXN0011466,2025-07-26T12:19:36Z,CARD00679,MERC00212,Debit,US,IN,Union Arcade,Purchase,POS,51.46,USD,Approved,Y,1,Y,3,N,0.0,ECOM-API,2025-07-26 14:35:36,11465
TXN0014542,2024-11-18T20:30:25Z,CARD00302,MERC00269,Prepaid,DE,DE,Skyline Air,Purchase,E-commerce,46.92,EUR,Approved,False,N,Y,3,0,0.0,ECOM-API,2024-11-18 21:48:25,14541
TXN0014575,2024-10-20T04:45:05Z,CARD00381,MERC00106,Prepaid,US,US,Coastal Emporium,Purchase, E-commerce ,40.4,USD,Approved,N,N,Y,3,False,0.0,POS-GW-3,2024-10-20 06:46:05,14574
TXN0004529,2024-09-12T06:11:42Z,CARD00617,MERC00047,Credit,CA,CA,Cedar Games,Purchase,E-commerce,81.92,CAD,Approved,N,N,True,3,False,0.0,POS-GW-3,2024-09-12 07:39:42,4528
TXN0008017,2025-02-09T06:23:20Z,CARD00252,MERC00156,Credit,FR,FR,Riverside Diner,Purchase,POS,36.44,EUR,Approved,False,1,Y,3,0,0.0,POS-GW-3,2025-02-09 06:36:20,8016
TXN0001027,2025-01-20T15:28:40Z,CARD00406,MERC00007,Debit,AU,AU,Coastal General Store,Cash Advance,POS,215.43,AUD,Approved,N,Y,0,3,N,0.0,ATM-NET,2025-01-20 17:00:40,1026
TXN0005754,2025-07-10T13:44:54Z,CARD00591,MERC00060,Credit,GB,GB,Summit Games,Purchase,E-commerce,17.92,GBP,Approved,0,N,True,3,N,0.0,POS-GW-3,2025-07-10 17:30:54,5753
TXN0006965,2025-11-24T23:03:26Z,CARD00157,MERC00330,Credit,IN,IN,Highland Digital,Purchase,POS,64.92,INR,Approved,False,N,True,3,N,0.0,POS-GW-3,2025-11-25 02:55:26,6964
TXN0006842,2024-12-07T00:33:47Z,CARD00292,MERC00285,Debit,GB,GB,Metro Grocers,Purchase,E-commerce,$65.08,GBP,Approved,0,False,True,3,0,0.0,ATM-NET,2024-12-07 03:19:47,6841
TXN0000669,2025-10-12 04:21:28,CARD00367,MERC00398,Debit,CA,US,Greenway ATM,ATM Withdrawal,ATM,20.0,CAD,Approved,True,N,N,3,False,0.0,POS-GW-3,2025-10-12 07:40:28,668
TXN0007783,2025-02-16 16:20:18,CARD00457,MERC00356,Credit,AU,AU,Greenway Grill,Purchase,POS,81.3,AUD,Approved,N,Y,1,3,N,0.0,ECOM-API,2025-02-16 19:25:18,7782
TXN0009623,2024-09-17 01:42:03,CARD00052,MERC00141,Debit,BR,BR,Metro Arcade,Purchase,POS,129.8,BRL,Declined,N,True,1,1,False,0.0,POS-GW-3,2024-09-17 03:32:03,9622
TXN0002544,2024-08-19T11:00:09Z,CARD00157,MERC00139,Credit,IN,IN,Fieldstone Fuel Stop,Purchase,POS,174.04,INR,Approved,False,False,N,3,0,0.0,POS-GW-3,2024-08-19 11:22:09,2543
TXN0007251,06/24/2025 18:51,CARD00150,MERC00352,Debit,IN,IN,Meadow Bistro,Purchase,POS,90.56,INR,Approved,0,1,Y,3,0,0.0,ATM-NET,2025-06-24 19:38:47,7250
TXN0010263,12/05/2025 16:57,CARD00774,MERC00194,Debit,GB,GB,Cedar Hotel,Purchase,E-commerce,24.91,GBP,Approved,N,False,1,3,0,0.0,POS-GW-3,2025-12-05 19:15:45,10262
TXN0012755,2025-02-18 02:59:35,CARD00276,MERC00315,Credit,CA,CA,Summit Emporium,Purchase,POS,$67.21,CAD,Approved,0,N,False,3,0,0.0,POS-GW-3,2025-02-18 05:53:35,12754
TXN0014473,2025-03-06 18:41:40,CARD00140,MERC00093,Debit,JP,JP,Greenway Digital,Balance Transfer,POS,2610.92,JPY,Approved,0,True,0,3,False,0.0,POS-GW-3,2025-03-06 22:12:40,14472
TXN0000771,2025-12-06 21:11:42,CARD00523,MERC00396,Debit,FR,FR,Lakeside ATM,ATM Withdrawal,ATM,60.0,EUR,Approved,N,N,0,3,N,0.0,ATM-NET,2025-12-06 23:59:42,770
TXN0014194,09/28/2025 03:11,CARD00683,MERC00146,Credit,FR,FR,Skyline Inn,Purchase,E-commerce,165.09,EUR,Approved,N,False,True,3,N,0.0,ATM-NET,2025-09-28 06:01:34,14193
TXN0004059,2025-05-31T05:14:53Z,CARD00028,MERC00196,Debit,DE,DE,Coastal Airlines,Purchase,E-commerce,76.1,EUR,Approved,False,0,Y,3,0,0.0,ECOM-API,2025-05-31 05:26:53,4058
TXN0003535,2025-03-02 15:24:39,CARD00153,MERC00341,Credit,US,US,Harborview Service Station,Purchase,E-commerce,95.72,USD,Approved,N,N,Y,3,N,0.0,ECOM-API,2025-03-02 19:00:39,3534
TXN0014448,2025-10-31T00:49:53Z,CARD00269,MERC00075,Credit,US,US,Fieldstone Shop,Purchase,E-commerce,25.33,USD,  Declined,N,N,Y,1,N,0.0,ECOM-API,2025-10-31 04:13:53,14447
TXN0014513,2025-03-14T05:27:01Z,CARD00634,MERC00341,Debit,US,US,Harborview Service Station,Purchase,POS,515.0,USD,Approved,False,Y,True,3,False,0.0,POS-GW-3,2025-03-14 09:20:01,14512
TXN0013041,2025-01-02 21:22:27,CARD00195,MERC00390,Credit,MX,MX,Cedar ATM,ATM Withdrawal,ATM,60.0,MXN,Approved,N,False,False,3,N,0.0,ATM-NET,2025-01-02 23:40:27,13040
TXN0011017,2025-02-15T22:38:10Z,CARD00442,MERC00386,Debit,IN,IN,Metro ATM,ATM Withdrawal,ATM,40.0,INR,Approved,False,N,False,3,0,0.0,POS-GW-3,2025-02-15 23:19:10,11016
TXN0003787,2024-11-19 17:40:09,CARD00458,MERC00287,Credit,AU,AU,Harborview General Store,Purchase,POS,63.17,AUD,Declined,N,0,False,1,0,0.0,ECOM-API,2024-11-19 18:26:09,3786
TXN0006156,2025-12-17 15:52:14,CARD00074,MERC00028,Credit,SG,SG,Silverline Shop,Purchase,POS,80.52,SGD,Approved,0,N,False,3,N,0.0,ATM-NET,2025-12-17 18:17:14,6155
TXN0010747,2024-07-22 10:50:27,CARD00064,MERC00151,Credit,IN,IN,Meadow Health Mart,Purchase,E-commerce,60.17,INR,Approved,N,0,True,3,False,0.0,ECOM-API,2024-07-22 13:38:27,10746
TXN0006172,2025-04-17 05:17:19,CARD00796,MERC00181,Debit,CA,CA,Silverline Tech Store,Purchase,POS,58.26,CAD,Approved  ,N,Y,N,3,N,0.0,ATM-NET,2025-04-17 06:40:19,6171
TXN0013034,2024-07-01T11:42:16Z,CARD00232,MERC00374,Debit,FR,FR,Silverline ATM,ATM Withdrawal,ATM,200.0,EUR,  Approved,N,N,0,3,False,0.0,ATM-NET,2024-07-01 14:57:16,13033
TXN0007844,2025-10-23T15:22:57Z,CARD00385,MERC00134,Credit,IN,IN,Fieldstone Games,Purchase,E-commerce,$21.49,INR,Approved,False,0,Y,3,N,0.0,POS-GW-3,2025-10-23 18:50:57,7843
TXN0010882,2024-07-23T04:51:02Z,CARD00405,MERC00220,Credit,IN,IN,Metro Drug Store,Purchase,E-commerce,51.1,INR,Approved,N,False,True,3,N,0.0,POS-GW-3,2024-07-23 07:49:02,10881
TXN0002006,2025-11-10T04:21:28Z,CARD00406,MERC00113,Debit,AU,AU,  Metro Pharmacy,Purchase,POS,16.59,AUD,Approved,0,1,False,3,N,0.0,ATM-NET,2025-11-10 05:02:28,2005
TXN0014977,1750237800,CARD00440,MERC00268,Debit,IN,IN,  Union Store,Purchase,POS,26.76,INR,Approved,N,False,0,3,N,0.0,ATM-NET,2025-06-18 12:39:00,14976
TXN0001374,1729904757,CARD00703,MERC00169,Credit,IN,IN,Northgate Inn,Purchase,POS,57.19,INR,Approved,N,Y,N,3,False,0.0,POS-GW-3,2024-10-26 04:01:57,1373
TXN0013942,2024-12-20T04:51:32Z,CARD00075,MERC00100,Credit,IN,IN,Harborview Shop,Purchase,E-commerce,45.37,INR,Approved,False,N,Y,3,False,0.0,ECOM-API,2024-12-20 07:19:32,13941
TXN0010589,1763229255,CARD00393,MERC00371,Credit,BR,BR,Meadow ATM,ATM Withdrawal,ATM,100.0,BRL,Approved,0,N,N,3,N,0.0,ATM-NET,2025-11-15 20:41:15,10588
TXN0006035,1758766829,CARD00624,MERC00328,Credit,CA,CA,Fieldstone Resort,Purchase,E-commerce,37.18,CAD,Approved,False,0,Y,3,N,0.0,POS-GW-3,2025-09-25 03:32:29,6034
TXN0012442,2024-12-27T02:15:02Z,CARD00637,MERC00236,Credit,DE,IN,Harborview Arcade,Purchase,POS,326.87,EUR,Approved,Y,0,N,3,False,0.0,ECOM-API,2024-12-27 05:42:02,12441
TXN0013803,1720759494,CARD00531,MERC00313,Debit,BR,BR,Lakeside Retail Co.,Purchase,POS,55.79,BRL,Approved,N,Y,0,3,False,0.0,ATM-NET,2024-07-12 07:00:54,13802
TXN0009099,2025-01-09T23:19:36Z,CARD00679,MERC00143,Debit,US,US,Bluepeak Games,Purchase,E-commerce,59.27,USD,Approved,0,N,Y,3,False,0.0,POS-GW-3,2025-01-10 01:00:36,9098
TXN0003913,2024-11-09T11:17:09Z,CARD00246,MERC00210,Debit,CA,CA,Coastal Drug Store,Purchase,E-commerce,58.86,CAD, Approved ,0,False,Y,3,N,0.0,ECOM-API,2024-11-09 12:19:09,3912
TXN0000331,2025-12-13 07:34:25,CARD00460,MERC00329,Debit,US,IN,Summit Bistro,Purchase,POS,56.6,USD,Approved,True,True,0,3,False,0.0,POS-GW-3,2025-12-13 09:07:25,330
TXN0005109,2024-12-12T11:50:49Z,CARD00679,MERC00247,Debit,US,US,Bluepeak Inn,Purchase,POS,124.01,USD,Approved,0,N,0,3,N,0.0,ECOM-API,2024-12-12 15:07:49,5108
TXN0002435,2024-08-26T08:54:12Z,CARD00383,MERC00393,Debit,US,US,Cedar ATM,ATM Withdrawal,ATM,$100.00,USD,Approved,N,0,N,3,0,0.0,POS-GW-3,2024-08-26 12:49:12,2434
TXN0005135,2024-10-30T02:51:56Z,CARD00747,MERC00353,Debit,AU,AU,Cedar Retail Co.,Purchase,E-commerce,$102.79,AUD,Approved,False,0,True,3,0,0.0,ECOM-API,2024-10-30 05:49:56,5134
TXN0000569,2025-01-23 22:14:27,CARD00783,MERC00274,Debit,IN,IN,Skyline Air,Purchase,E-commerce,143.78,INR,Approved,False,N,Y,3,False,0.0,ECOM-API,2025-01-24 01:06:27,568
TXN0010878,2025-12-30 09:13:40,CARD00066,MERC00210,Debit,CA,CA,Coastal Drug Store,Purchase,POS,127.57,CAD,Approved,N,N,False,3,0,0.0,ECOM-API,2025-12-30 11:18:40,10877
TXN0003901,2025-07-24 20:12:38,CARD00045,MERC00329,Credit,IN,IN,Summit Bistro,Purchase,POS,$92.37,INR,Approved,N,1,0,3,0,0.0,ECOM-API,2025-07-24 20:21:38,3900
TXN0011933,2024-08-27 06:40:40,CARD00791,MERC00052,Debit,GB,GB,Ironwood Service Station,Cash Advance,POS,598.94,GBP,Approved,N,False,False,3,False,0.0,ECOM-API,2024-08-27 10:12:40,11932
TXN0008306,2024-07-15T20:34:15Z,CARD00565,MERC00002,Debit,IN,IN,Bluepeak Airways,Purchase,POS,25.31,INR,Approved,N,Y,0,3,False,0.0,POS-GW-3,2024-07-16 00:00:15,8305
TXN0011608,11/15/2024 02:51,CARD00713,MERC00332,Prepaid,CA,CA,Highland Bistro,Purchase ,POS,14.44,CAD,Approved,N,Y,False,3,False,0.0,ECOM-API,2024-11-15 06:41:17,11607
TXN0002966,2024-12-02 22:12:17,CARD00644,MERC00226,Credit,GB,GB,Summit Digital,Balance Transfer,POS,557.69,GBP,Approved,0,Y,Y,3,N,0.0,POS-GW-3,2024-12-03 02:02:17,2965
TXN0010158  ,2025-03-28T23:04:08Z,CARD00788,MERC00223,Credit,DE,DE,Riverside Resort,Purchase,E-commerce,26.83,EUR,Approved,False,N,Y,3,N,0.0,POS-GW-3,2025-03-29 01:47:08,10157
TXN0004724,2025-03-26T11:59:04Z,CARD00411,MERC00092,Credit,IN,IN,Silverline Inn,Purchase,POS,80.23,INR,Approved,N,1,N,3,N,0.0,ECOM-API,2025-03-26 14:44:04,4723
TXN0007881,2024-09-14 06:58:32,CARD00792,MERC00327,Prepaid,DE,DE,Summit Fuel Stop,  Purchase,POS,35.98,EUR,Approved,N,N,False,3,N,0.0,ECOM-API,2024-09-14 07:11:32,7880
TXN0011693,2025-08-13T07:20:59Z,CARD00663,MERC00125,Credit,US,US,Ironwood Drug Store,Purchase,E-commerce,2252.11,USD,Approved,0,False,Y,3,N,0.0,POS-GW-3,2025-08-13 09:16:59,11692
TXN0014713,2024-07-03 03:03:51,CARD00044,MERC00113,Prepaid,AU,AU,Metro Pharmacy,Purchase,E-commerce,$64.09,AUD,Approved,N,N,1,3,0,0.0,ATM-NET,2024-07-03 05:53:51,14712
